,Time Stamp,Step,Status,Prog Time,Step Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,Energy,StartFreq,EndFreq,SetFreq,AAcMax,VAcMin,VAcMax,mvIdeal,Go,Status.1,U1,Zreal1,Zimg1,ActFreq,EisError,AACStart,MinIntervalTime,CountOfPeriods,UIdeal,AStart,MinDuration,MinPeriods,RemTime,VRelativ,AAmplitude,Betrag,Phase,ChamberT,ChamberSP,Temp45,Unnamed: 41
945,5/5/2017 1:29:49 AM,46.0,EIS,17:10:45.005,00:40:15.985,3.0,1.0,Pan_5pulse_EISSOC,3.85650,0.00000,-0.87001,,0.00100,6000.00000,0.00600,2.00000,-2.00000,20.00000,10.00000,49.00000,16.00000,3.85858,63.45475,-22.30639,0.00600,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.06328,0.15808,67.26128,-19.36822,0.00000,0.00000,11.99278,
946,5/5/2017 1:40:59 AM,46.0,EIS,17:21:55.186,00:51:26.166,3.0,1.0,Pan_5pulse_EISSOC,3.85650,0.00000,-0.87001,,0.00100,6000.00000,0.00450,2.00000,-2.00000,20.00000,10.00000,50.00000,16.00000,3.85859,67.33759,-25.83038,0.00449,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.07261,0.14872,72.12184,-20.98657,0.00000,0.00000,11.99278,
947,5/5/2017 1:55:51 AM,46.0,EIS,17:36:46.864,01:06:17.844,3.0,1.0,Pan_5pulse_EISSOC,3.85650,0.00000,-0.87001,,0.00100,6000.00000,0.00337,2.00000,-2.00000,20.00000,10.00000,51.00000,16.00000,3.85880,71.96891,-29.39089,0.00338,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.07772,0.13863,77.73898,-22.21428,0.00000,0.00000,12.00399,
948,5/5/2017 2:15:38 AM,46.0,EIS,17:56:33.701,01:26:04.681,3.0,1.0,Pan_5pulse_EISSOC,3.85714,0.00000,-0.87001,,0.00100,6000.00000,0.00253,2.00000,-2.00000,20.00000,10.00000,52.00000,16.00000,3.85916,77.01503,-33.09568,0.00253,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.07807,0.12861,83.82505,-23.25465,0.00000,0.00000,11.99278,
949,5/5/2017 2:42:02 AM,46.0,EIS,18:22:58.132,01:52:29.112,3.0,1.0,Pan_5pulse_EISSOC,3.85714,0.00000,-0.87001,,0.00100,6000.00000,0.00190,2.00000,-2.00000,20.00000,10.00000,53.00000,16.00000,3.85930,82.62015,-36.99309,0.00190,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.08020,0.11933,90.52391,-24.12040,0.00000,0.00000,11.99278,
950,5/5/2017 3:17:12 AM,46.0,EIS,18:58:08.159,02:27:39.139,3.0,1.0,Pan_5pulse_EISSOC,3.85714,0.00000,-0.87001,,0.00100,6000.00000,0.00142,2.00000,-2.00000,20.00000,10.00000,54.00000,16.00000,3.85967,88.34966,-41.45245,0.00142,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.07792,0.11045,97.59081,-25.13532,0.00000,0.00000,11.99278,
952,5/4/2017 9:19:44 AM,37.0,EIS,01:00:40.617,00:00:22.544,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,6000.00000,2.00000,-2.00000,20.00000,10.00000,1.00000,16.00000,4.16940,22.02024,7.86199,6000.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99744,0.42659,23.38166,19.64833,0.00000,0.00000,12.19453,
953,5/4/2017 9:19:55 AM,37.0,EIS,01:00:51.886,00:00:33.813,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,4499.36526,2.00000,-2.00000,20.00000,10.00000,2.00000,16.00000,4.17140,21.70583,5.81783,4571.42871,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95972,0.42707,22.47199,15.00435,0.00000,0.00000,12.19453,
954,5/4/2017 9:20:06 AM,37.0,EIS,01:01:03.418,00:00:45.345,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,3374.04795,2.00000,-2.00000,20.00000,10.00000,3.00000,16.00000,4.17024,21.55488,3.97790,3428.57153,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97436,0.44453,21.91887,10.45616,0.00000,0.00000,12.19453,
955,5/4/2017 9:20:18 AM,37.0,EIS,01:01:14.719,00:00:56.646,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,2530.17902,2.00000,-2.00000,20.00000,10.00000,4.00000,16.00000,4.17051,21.58919,2.35371,2526.31567,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97436,0.45589,21.71712,6.22197,0.00000,0.00000,12.39628,
956,5/4/2017 9:20:29 AM,37.0,EIS,01:01:26.154,00:01:08.081,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,1897.36660,2.00000,-2.00000,20.00000,10.00000,5.00000,16.00000,4.16606,21.78036,1.07483,1882.35291,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00374,0.46029,21.80687,2.82517,0.00000,0.00000,12.39628,
957,5/4/2017 9:20:40 AM,37.0,EIS,01:01:37.457,00:01:19.384,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,1422.82422,2.00000,-2.00000,20.00000,10.00000,6.00000,16.00000,4.16731,22.06491,0.10020,1432.83582,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01163,0.45847,22.06513,0.26019,0.00000,0.00000,12.39628,
958,5/4/2017 9:20:53 AM,37.0,EIS,01:01:49.822,00:01:31.749,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,1066.96765,2.00000,-2.00000,20.00000,10.00000,7.00000,16.00000,4.17025,22.46206,-0.76692,1066.66663,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01834,0.45310,22.47515,-1.95549,0.00000,0.00000,12.39628,
959,5/4/2017 9:21:04 AM,37.0,EIS,01:02:01.361,00:01:43.288,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,800.11286,2.00000,-2.00000,20.00000,10.00000,8.00000,16.00000,4.17024,22.92570,-1.46576,800.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02206,0.44490,22.97250,-3.65823,0.00000,0.00000,12.40748,
960,5/4/2017 9:21:16 AM,37.0,EIS,01:02:12.940,00:01:54.867,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,600.00000,2.00000,-2.00000,20.00000,10.00000,9.00000,16.00000,4.17026,23.45081,-2.05111,600.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02465,0.43528,23.54034,-4.99863,0.00000,0.00000,12.19453,
961,5/4/2017 9:21:28 AM,37.0,EIS,01:02:24.784,00:02:06.711,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,449.93653,2.00000,-2.00000,20.00000,10.00000,10.00000,16.00000,4.17031,24.02802,-2.54387,450.70422,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02630,0.42475,24.16230,-6.04345,0.00000,0.00000,12.40748,
962,5/4/2017 9:21:40 AM,37.0,EIS,01:02:36.986,00:02:18.913,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,337.40480,2.00000,-2.00000,20.00000,10.00000,11.00000,16.00000,4.17053,24.66365,-2.97586,336.84210,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02798,0.41380,24.84253,-6.87992,0.00000,0.00000,12.39628,
963,5/4/2017 9:21:52 AM,37.0,EIS,01:02:49.397,00:02:31.324,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,253.01790,2.00000,-2.00000,20.00000,10.00000,12.00000,16.00000,4.16684,25.32663,-3.34756,253.29816,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02798,0.40249,25.54691,-7.52945,0.00000,0.00000,12.40748,
964,5/4/2017 9:22:05 AM,37.0,EIS,01:03:02.308,00:02:44.235,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,189.73666,2.00000,-2.00000,20.00000,10.00000,13.00000,16.00000,4.18037,26.03692,-3.68529,189.72333,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03013,0.39174,26.29643,-8.05617,0.00000,0.00000,12.39628,
965,5/4/2017 9:22:17 AM,37.0,EIS,01:03:14.529,00:02:56.456,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,142.28242,2.00000,-2.00000,20.00000,10.00000,14.00000,16.00000,4.17827,26.78213,-3.99901,142.43323,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02923,0.38008,27.07904,-8.49245,0.00000,0.00000,12.19453,
966,5/4/2017 9:22:30 AM,37.0,EIS,01:03:27.119,00:03:09.046,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,106.69676,2.00000,-2.00000,20.00000,10.00000,15.00000,16.00000,4.17030,27.57203,-4.29540,106.66666,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03016,0.36917,27.90461,-8.85483,0.00000,0.00000,12.20574,
967,5/4/2017 9:22:42 AM,37.0,EIS,01:03:39.211,00:03:21.138,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,80.01129,2.00000,-2.00000,20.00000,10.00000,16.00000,16.00000,4.17059,28.40014,-4.57949,80.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03099,0.35839,28.76699,-9.16002,0.00000,0.00000,12.27299,
968,5/4/2017 9:22:55 AM,37.0,EIS,01:03:51.828,00:03:33.755,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,60.00000,2.00000,-2.00000,20.00000,10.00000,17.00000,16.00000,4.17954,29.25734,-4.85670,60.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03145,0.34779,29.65771,-9.42512,0.00000,0.00000,12.40748,
969,5/4/2017 9:23:07 AM,37.0,EIS,01:04:03.695,00:03:45.622,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,44.99365,2.00000,-2.00000,20.00000,10.00000,18.00000,16.00000,4.16356,30.14348,-5.12047,44.94382,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03145,0.33716,30.57529,-9.64079,0.00000,0.00000,12.39628,
970,5/4/2017 9:23:19 AM,37.0,EIS,01:04:16.097,00:03:58.024,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,33.74048,2.00000,-2.00000,20.00000,10.00000,19.00000,16.00000,4.16998,31.02369,-5.38670,33.70787,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03089,0.32696,31.48787,-9.85017,0.00000,0.00000,12.19453,
971,5/4/2017 9:23:32 AM,37.0,EIS,01:04:29.534,00:04:11.461,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,25.30179,2.00000,-2.00000,20.00000,10.00000,20.00000,16.00000,4.16319,31.86928,-5.68929,25.31646,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02760,0.31742,32.37312,-10.12180,0.00000,0.00000,12.39628,
972,5/4/2017 9:23:45 AM,37.0,EIS,01:04:41.902,00:04:23.829,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,18.97367,2.00000,-2.00000,20.00000,10.00000,21.00000,16.00000,4.17028,32.66799,-6.08271,18.98734,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02717,0.30912,33.22946,-10.54756,0.00000,0.00000,12.40748,
973,5/4/2017 9:23:57 AM,37.0,EIS,01:04:54.476,00:04:36.403,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,14.22824,2.00000,-2.00000,20.00000,10.00000,22.00000,16.00000,4.17924,33.41454,-6.64977,14.21801,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02503,0.30086,34.06979,-11.25529,0.00000,0.00000,12.19453,
974,5/4/2017 9:24:09 AM,37.0,EIS,01:05:06.480,00:04:48.407,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,10.66968,2.00000,-2.00000,20.00000,10.00000,23.00000,16.00000,4.16292,34.13111,-7.46607,10.67616,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02563,0.29356,34.93816,-12.33891,0.00000,0.00000,12.19453,
975,5/4/2017 9:24:22 AM,37.0,EIS,01:05:18.910,00:05:00.837,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,8.00113,2.00000,-2.00000,20.00000,10.00000,24.00000,16.00000,4.16580,34.87037,-8.64903,8.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02861,0.28630,35.92699,-13.93016,0.00000,0.00000,12.39628,
976,5/4/2017 9:24:35 AM,37.0,EIS,01:05:31.776,00:05:13.703,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,6.00000,2.00000,-2.00000,20.00000,10.00000,25.00000,16.00000,4.17554,35.65919,-10.27528,6.00000,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03256,0.27824,37.11010,-16.07446,0.00000,0.00000,12.39628,
977,5/4/2017 9:24:47 AM,37.0,EIS,01:05:44.059,00:05:25.986,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,4.49937,2.00000,-2.00000,20.00000,10.00000,26.00000,16.00000,4.16054,36.61628,-12.47276,4.50450,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04270,0.26955,38.68232,-18.81060,0.00000,0.00000,12.40748,
978,5/4/2017 9:25:00 AM,37.0,EIS,01:05:56.665,00:05:38.592,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,3.37405,2.00000,-2.00000,20.00000,10.00000,27.00000,16.00000,4.17003,37.90227,-15.41217,3.37079,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05775,0.25852,40.91598,-22.12809,0.00000,0.00000,12.39628,
979,5/4/2017 9:25:11 AM,37.0,EIS,01:06:08.547,00:05:50.474,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,2.53018,2.00000,-2.00000,20.00000,10.00000,28.00000,16.00000,4.16995,39.67969,-19.14182,2.53378,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.07677,0.24441,44.05550,-25.75306,0.00000,0.00000,12.39628,
980,5/4/2017 9:25:24 AM,37.0,EIS,01:06:20.973,00:06:02.900,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,1.89737,2.00000,-2.00000,20.00000,10.00000,29.00000,16.00000,4.18128,42.24323,-23.82290,1.89873,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.10089,0.22700,48.49765,-29.42065,0.00000,0.00000,12.40748,
981,5/4/2017 9:25:36 AM,37.0,EIS,01:06:32.899,00:06:14.826,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,1.42282,2.00000,-2.00000,20.00000,10.00000,30.00000,16.00000,4.16634,46.02569,-29.47244,1.42045,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.12678,0.20617,54.65335,-32.63337,0.00000,0.00000,12.19453,
982,5/4/2017 9:25:49 AM,37.0,EIS,01:06:45.628,00:06:27.555,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,1.06697,2.00000,-2.00000,20.00000,10.00000,31.00000,16.00000,4.16992,51.54370,-35.69402,1.06838,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.14718,0.18297,62.69622,-34.70260,0.00000,0.00000,12.19453,
983,5/4/2017 9:26:01 AM,37.0,EIS,01:06:58.275,00:06:40.202,1.0,1.0,Pan_5pulse_EISSOC,4.16790,0.00000,0.00000,,0.00100,6000.00000,0.80011,2.00000,-2.00000,20.00000,10.00000,32.00000,16.00000,4.17012,59.25221,-42.01500,0.79957,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.15812,0.15944,72.63666,-35.33998,0.00000,0.00000,12.19453,
984,5/4/2017 9:26:13 AM,37.0,EIS,01:07:10.438,00:06:52.365,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.60000,2.00000,-2.00000,20.00000,10.00000,33.00000,16.00000,4.17043,69.25329,-47.23686,0.59904,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.15409,0.13767,83.82922,-34.29744,0.00000,0.00000,12.19453,
985,5/4/2017 9:26:25 AM,37.0,EIS,01:07:21.817,00:07:03.744,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.44994,2.00000,-2.00000,20.00000,10.00000,34.00000,16.00000,4.15901,80.61285,-50.08736,0.44964,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.13255,0.11933,94.90614,-31.85401,0.00000,0.00000,12.39628,
986,5/4/2017 9:26:36 AM,37.0,EIS,01:07:32.671,00:07:14.598,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.33740,2.00000,-2.00000,20.00000,10.00000,35.00000,16.00000,4.15899,92.66973,-49.84944,0.33723,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.10842,0.10534,105.22663,-28.27695,0.00000,0.00000,12.40748,
987,5/4/2017 9:26:50 AM,37.0,EIS,01:07:46.931,00:07:28.858,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.25302,2.00000,-2.00000,20.00000,10.00000,36.00000,16.00000,4.16995,105.49946,-46.60942,0.25270,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.09626,0.09505,115.33679,-23.83573,0.00000,0.00000,12.20574,
988,5/4/2017 9:27:09 AM,37.0,EIS,01:08:05.794,00:07:47.721,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.18974,2.00000,-2.00000,20.00000,10.00000,37.00000,16.00000,4.16437,116.21135,-41.46540,0.18978,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.07005,0.08672,123.38743,-19.63692,0.00000,0.00000,12.19453,
989,5/4/2017 9:27:33 AM,37.0,EIS,01:08:29.905,00:08:11.832,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.14228,2.00000,-2.00000,20.00000,10.00000,38.00000,16.00000,4.16745,124.38893,-35.75028,0.14248,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04906,0.08106,129.42445,-16.03504,0.00000,0.00000,12.40748,
990,5/4/2017 9:28:04 AM,37.0,EIS,01:09:00.586,00:08:42.513,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.10670,2.00000,-2.00000,20.00000,10.00000,39.00000,16.00000,4.16999,130.59847,-30.27908,0.10678,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03497,0.07720,134.06261,-13.05332,0.00000,0.00000,12.19453,
991,5/4/2017 9:28:43 AM,37.0,EIS,01:09:40.253,00:09:22.180,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.08001,2.00000,-2.00000,20.00000,10.00000,40.00000,16.00000,4.16832,134.87907,-25.74651,0.07999,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02475,0.07463,137.31440,-10.80695,0.00000,0.00000,12.39628,
992,5/4/2017 9:29:36 AM,37.0,EIS,01:10:32.907,00:10:14.834,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.06000,2.00000,-2.00000,20.00000,10.00000,41.00000,16.00000,4.16583,138.23542,-22.27989,0.05994,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01996,0.07284,140.01937,-9.15582,0.00000,0.00000,12.40748,
993,5/4/2017 9:30:45 AM,37.0,EIS,01:11:41.620,00:11:23.547,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.04499,2.00000,-2.00000,20.00000,10.00000,42.00000,16.00000,4.16977,140.61095,-20.04435,0.04507,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01392,0.07139,142.03244,-8.11296,0.00000,0.00000,12.40748,
994,5/4/2017 9:32:16 AM,37.0,EIS,01:13:12.867,00:12:54.794,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.03374,2.00000,-2.00000,20.00000,10.00000,43.00000,16.00000,4.16742,143.09913,-18.90641,0.03377,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01652,0.07042,144.34269,-7.52639,0.00000,0.00000,12.40748,
995,5/4/2017 9:34:17 AM,37.0,EIS,01:15:14.381,00:14:56.308,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.02530,2.00000,-2.00000,20.00000,10.00000,44.00000,16.00000,4.16873,145.08691,-18.64918,0.02531,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01378,0.06930,146.28057,-7.32452,0.00000,0.00000,12.19453,
996,5/4/2017 9:36:58 AM,37.0,EIS,01:17:54.856,00:17:36.783,1.0,1.0,Pan_5pulse_EISSOC,4.16725,0.00000,0.00000,,0.00100,6000.00000,0.01897,2.00000,-2.00000,20.00000,10.00000,45.00000,16.00000,4.16892,147.02617,-19.45711,0.01896,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01300,0.06830,148.30803,-7.53859,0.00000,0.00000,12.20574,
997,5/4/2017 9:40:31 AM,37.0,EIS,01:21:28.411,00:21:10.338,1.0,1.0,Pan_5pulse_EISSOC,4.16661,0.00000,0.00000,,0.00100,6000.00000,0.01423,2.00000,-2.00000,20.00000,10.00000,46.00000,16.00000,4.16864,149.67059,-21.11780,0.01422,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01959,0.06745,151.15305,-8.03114,0.00000,0.00000,12.20574,
998,5/4/2017 9:45:15 AM,37.0,EIS,01:26:12.507,00:25:54.434,1.0,1.0,Pan_5pulse_EISSOC,4.16661,0.00000,0.00000,,0.00100,6000.00000,0.01067,2.00000,-2.00000,20.00000,10.00000,47.00000,16.00000,4.16845,152.22111,-23.69605,0.01065,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.01921,0.06616,154.05444,-8.84814,0.00000,0.00000,11.99278,
999,5/4/2017 9:51:33 AM,37.0,EIS,01:32:30.092,00:32:12.019,1.0,1.0,Pan_5pulse_EISSOC,4.16661,0.00000,0.00000,,0.00100,6000.00000,0.00800,2.00000,-2.00000,20.00000,10.00000,48.00000,16.00000,4.16871,155.23665,-27.11611,0.00800,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02317,0.06493,157.58712,-9.90823,0.00000,0.00000,12.18332,
1000,5/4/2017 9:59:55 AM,37.0,EIS,01:40:52.433,00:40:34.360,1.0,1.0,Pan_5pulse_EISSOC,4.16597,0.00000,0.00000,,0.00100,6000.00000,0.00600,2.00000,-2.00000,20.00000,10.00000,49.00000,16.00000,4.16865,158.82017,-31.58049,0.00600,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02724,0.06344,161.92953,-11.24625,0.00000,0.00000,12.19453,
1001,5/4/2017 10:11:05 AM,37.0,EIS,01:52:02.354,00:51:44.281,1.0,1.0,Pan_5pulse_EISSOC,4.16597,0.00000,0.00000,,0.00100,6000.00000,0.00450,2.00000,-2.00000,20.00000,10.00000,50.00000,16.00000,4.16849,162.55766,-37.18111,0.00449,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.02938,0.06173,166.75559,-12.88340,0.00000,0.00000,12.19453,
1002,5/4/2017 10:25:57 AM,37.0,EIS,02:06:54.119,01:06:36.046,1.0,1.0,Pan_5pulse_EISSOC,4.16597,0.00000,0.00000,,0.00100,6000.00000,0.00337,2.00000,-2.00000,20.00000,10.00000,51.00000,16.00000,4.16798,167.66292,-43.75213,0.00338,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.03917,0.05997,173.27753,-14.62535,0.00000,0.00000,12.19453,
1003,5/4/2017 10:45:44 AM,37.0,EIS,02:26:41.040,01:26:22.967,1.0,1.0,Pan_5pulse_EISSOC,4.16532,0.00000,0.00000,,0.00100,6000.00000,0.00253,2.00000,-2.00000,20.00000,10.00000,52.00000,16.00000,4.16770,174.05370,-51.53495,0.00253,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.04771,0.05772,181.52284,-16.49331,0.00000,0.00000,12.19453,
1004,5/4/2017 11:12:08 AM,37.0,EIS,02:53:05.472,01:52:47.399,1.0,1.0,Pan_5pulse_EISSOC,4.16532,0.00000,0.00000,,0.00100,6000.00000,0.00190,2.00000,-2.00000,20.00000,10.00000,53.00000,16.00000,4.16763,180.90378,-60.88477,0.00190,0.00000,0.02000,10.00000,3.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.05204,0.05512,190.87465,-18.60111,0.00000,0.00000,12.19453,
